Variables;MILP Feasible;result
X_36_0_2_2;0;0
X_37_0_2_2;0;0
X_38_0_2_2;0;0
X_39_0_2_2;0;0
X_40_0_2_2;0;0
X_41_0_2_2;0;0
X_42_0_2_2;0;0
X_43_0_2_2;0;0
X_44_0_2_2;0;0
X_45_0_2_2;0;0
X_46_0_2_2;0;0
X_47_0_2_2;0;0
X_48_0_2_2;0;0
X_49_0_2_2;0;0
X_50_0_2_2;0;0
X_51_0_2_2;0;0
X_52_0_2_2;0;0
X_53_0_2_2;0;0
X_54_0_2_2;0;0
X_55_0_2_2;0;0
X_56_0_2_2;0;0
X_57_0_2_2;0;0
X_0_0_2_3;0;0
X_1_0_2_3;0;0
X_2_0_2_3;0;0
X_3_0_2_3;0;0
X_4_0_2_3;0;0
X_5_0_2_3;0;0
X_6_0_2_3;0;0
X_7_0_2_3;0;0
X_8_0_2_3;0;0
X_9_0_2_3;0;0
X_10_0_2_3;1;1
X_11_0_2_3;0;0
X_12_0_2_3;0;0
X_13_0_2_3;0;0
X_14_0_2_3;0;0
X_15_0_2_3;0;0
X_16_0_2_3;0;0
X_17_0_2_3;0;0
X_18_0_2_3;0;0
X_19_0_2_3;0;0
X_20_0_2_3;0;0
X_21_0_2_3;0;0
X_22_0_2_3;0;0
X_23_0_2_3;0;0
X_24_0_2_3;0;0
X_25_0_2_3;0;0
X_26_0_2_3;0;0
X_27_0_2_3;0;0
X_28_0_2_3;0;0
X_29_0_2_3;0;0
X_30_0_2_3;0;0
X_31_0_2_3;0;0
X_32_0_2_3;0;0
X_33_0_2_3;0;0
X_34_0_2_3;0;0
X_35_0_2_3;0;0
X_36_0_2_3;0;0
X_37_0_2_3;0;0
X_38_0_2_3;0;0
X_39_0_2_3;0;0
X_40_0_2_3;0;0
X_41_0_2_3;0;0
X_42_0_2_3;0;0
X_43_0_2_3;0;0
X_44_0_2_3;0;0
X_45_0_2_3;0;0
X_46_0_2_3;0;0
X_47_0_2_3;0;0
X_48_0_2_3;0;0
X_49_0_2_3;0;0
X_50_0_2_3;0;0
X_51_0_2_3;0;0
X_52_0_2_3;0;0
X_53_0_2_3;0;0
X_54_0_2_3;0;0
X_55_0_2_3;0;0
X_56_0_2_3;0;0
X_57_0_2_3;0;0
X_0_0_2_4;0;0
X_1_0_2_4;0;0
X_2_0_2_4;0;0
X_3_0_2_4;0;0
X_4_0_2_4;0;0
X_5_0_2_4;0;0
X_6_0_2_4;0;0
X_7_0_2_4;0;0
X_8_0_2_4;0;0
X_9_0_2_4;0;0
X_10_0_2_4;0;0
X_11_0_2_4;0;0
X_12_0_2_4;0;0
X_13_0_2_4;0;0
X_14_0_2_4;0;0
X_15_0_2_4;0;0
X_16_0_2_4;0;0
X_17_0_2_4;0;0
X_18_0_2_4;0;0
X_19_0_2_4;0;0
X_20_0_2_4;0;0
X_21_0_2_4;1;1
X_22_0_2_4;0;0
X_23_0_2_4;0;0
X_24_0_2_4;0;0
X_25_0_2_4;0;0
X_26_0_2_4;0;0
X_27_0_2_4;0;0
X_28_0_2_4;0;0
X_29_0_2_4;0;0
X_30_0_2_4;0;0
X_31_0_2_4;0;0
X_32_0_2_4;0;0
X_33_0_2_4;0;0
X_34_0_2_4;0;0
X_35_0_2_4;0;0
X_36_0_2_4;0;0
X_37_0_2_4;0;0
X_38_0_2_4;0;0
X_39_0_2_4;0;0
X_40_0_2_4;0;0
X_41_0_2_4;0;0
X_42_0_2_4;0;0
X_43_0_2_4;0;0
X_44_0_2_4;0;0
X_45_0_2_4;0;0
X_46_0_2_4;0;0
X_47_0_2_4;0;0
X_48_0_2_4;0;0
X_49_0_2_4;0;0
X_50_0_2_4;0;0
X_51_0_2_4;0;0
X_52_0_2_4;0;0
X_53_0_2_4;0;0
X_54_0_2_4;0;0
X_55_0_2_4;0;0
X_56_0_2_4;0;0
X_57_0_2_4;0;0
X_0_0_2_5;0;0
X_1_0_2_5;0;0
X_2_0_2_5;0;0
X_3_0_2_5;0;0
X_4_0_2_5;0;0
X_5_0_2_5;0;0
X_6_0_2_5;0;0
X_7_0_2_5;0;0
X_8_0_2_5;0;0
X_9_0_2_5;0;0
X_10_0_2_5;0;0
X_11_0_2_5;0;0
X_12_0_2_5;0;0
X_13_0_2_5;0;0
X_14_0_2_5;0;0
X_15_0_2_5;0;0
X_16_0_2_5;1;1
X_17_0_2_5;0;0
X_18_0_2_5;0;0
X_19_0_2_5;0;0
X_20_0_2_5;0;0
X_21_0_2_5;0;0
X_22_0_2_5;0;0
X_23_0_2_5;0;0
X_24_0_2_5;0;0
X_25_0_2_5;0;0
X_26_0_2_5;0;0
X_27_0_2_5;0;0
X_28_0_2_5;0;0
X_29_0_2_5;0;0
X_30_0_2_5;0;0
X_31_0_2_5;0;0
X_32_0_2_5;0;0
X_33_0_2_5;0;0
X_34_0_2_5;0;0
X_35_0_2_5;0;0
X_36_0_2_5;0;0
X_37_0_2_5;0;0
X_38_0_2_5;0;0
X_39_0_2_5;0;0
X_40_0_2_5;0;0
X_41_0_2_5;0;0
X_42_0_2_5;0;0
X_43_0_2_5;0;0
X_44_0_2_5;0;0
X_45_0_2_5;0;0
X_46_0_2_5;0;0
X_47_0_2_5;0;0
X_48_0_2_5;0;0
X_49_0_2_5;0;0
X_50_0_2_5;0;0
X_51_0_2_5;0;0
X_52_0_2_5;0;0
X_53_0_2_5;0;0
X_54_0_2_5;0;0
X_55_0_2_5;0;0
X_56_0_2_5;0;0
X_57_0_2_5;0;0
X_0_0_2_6;0;0
X_1_0_2_6;0;0
X_2_0_2_6;0;0
X_3_0_2_6;0;0
X_4_0_2_6;0;0
X_5_0_2_6;0;0
X_6_0_2_6;0;0
X_7_0_2_6;0;0
X_8_0_2_6;0;0
X_9_0_2_6;0;0
X_10_0_2_6;0;0
X_11_0_2_6;0;0
X_12_0_2_6;0;0
X_13_0_2_6;0;0
X_14_0_2_6;0;0
X_15_0_2_6;0;0
X_16_0_2_6;0;0
X_17_0_2_6;0;0
X_18_0_2_6;0;0
X_19_0_2_6;1;1
X_20_0_2_6;0;0
X_21_0_2_6;0;0
X_22_0_2_6;0;0
X_23_0_2_6;0;0
X_24_0_2_6;0;0
X_25_0_2_6;0;0
X_26_0_2_6;0;0
X_27_0_2_6;0;0
X_28_0_2_6;0;0
X_29_0_2_6;0;0
X_30_0_2_6;0;0
X_31_0_2_6;0;0
X_32_0_2_6;0;0
X_33_0_2_6;0;0
X_34_0_2_6;0;0
X_35_0_2_6;0;0
X_36_0_2_6;0;0
X_37_0_2_6;0;0
X_38_0_2_6;0;0
X_39_0_2_6;0;0
X_40_0_2_6;0;0
X_41_0_2_6;0;0
X_42_0_2_6;0;0
X_43_0_2_6;0;0
X_44_0_2_6;0;0
X_45_0_2_6;0;0
X_46_0_2_6;0;0
X_47_0_2_6;0;0
X_48_0_2_6;0;0
X_49_0_2_6;0;0
X_50_0_2_6;0;0
X_51_0_2_6;0;0
X_52_0_2_6;0;0
X_53_0_2_6;0;0
X_54_0_2_6;0;0
X_55_0_2_6;0;0
X_56_0_2_6;0;0
X_57_0_2_6;0;0
X_0_0_3_0;0;0
X_1_0_3_0;0;0
X_2_0_3_0;0;0
X_3_0_3_0;0;0
X_4_0_3_0;0;0
X_5_0_3_0;0;0
X_6_0_3_0;0;0
X_7_0_3_0;0;0
X_8_0_3_0;0;0
X_9_0_3_0;0;0
X_10_0_3_0;0;0
X_11_0_3_0;0;0
X_12_0_3_0;0;0
X_13_0_3_0;0;0
X_14_0_3_0;0;0
X_15_0_3_0;0;0
X_16_0_3_0;1;1
X_17_0_3_0;0;0
X_18_0_3_0;0;0
X_19_0_3_0;0;0
X_20_0_3_0;0;0
X_21_0_3_0;0;0
X_22_0_3_0;0;0
X_23_0_3_0;0;0
X_24_0_3_0;0;0
X_25_0_3_0;0;0
X_26_0_3_0;0;0
X_27_0_3_0;0;0
X_28_0_3_0;0;0
X_29_0_3_0;0;0
X_30_0_3_0;0;0
X_31_0_3_0;0;0
X_32_0_3_0;0;0
X_33_0_3_0;0;0
X_34_0_3_0;0;0
X_35_0_3_0;0;0
X_36_0_3_0;0;0
X_37_0_3_0;0;0
X_38_0_3_0;0;0
X_39_0_3_0;0;0
X_40_0_3_0;0;0
X_41_0_3_0;0;0
X_42_0_3_0;0;0
X_43_0_3_0;0;0
X_44_0_3_0;0;0
X_45_0_3_0;0;0
X_46_0_3_0;0;0
X_47_0_3_0;0;0
X_48_0_3_0;0;0
X_49_0_3_0;0;0
X_50_0_3_0;0;0
X_51_0_3_0;0;0
X_52_0_3_0;0;0
X_53_0_3_0;0;0
X_54_0_3_0;0;0
X_55_0_3_0;0;0
X_56_0_3_0;0;0
X_57_0_3_0;0;0
X_0_0_3_1;0;0
X_1_0_3_1;0;0
X_2_0_3_1;0;0
X_3_0_3_1;0;0
X_4_0_3_1;0;0
X_5_0_3_1;0;0
X_6_0_3_1;0;0
X_7_0_3_1;0;0
X_8_0_3_1;0;0
X_9_0_3_1;0;0
X_10_0_3_1;0;0
X_11_0_3_1;0;0
X_12_0_3_1;0;0
X_13_0_3_1;0;0
X_14_0_3_1;0;0
X_15_0_3_1;0;0
X_16_0_3_1;0;0
X_17_0_3_1;0;0
X_18_0_3_1;0;0
X_19_0_3_1;0;0
X_20_0_3_1;0;0
X_21_0_3_1;0;0
X_22_0_3_1;0;0
X_23_0_3_1;0;0
X_24_0_3_1;0;0
X_25_0_3_1;0;0
X_26_0_3_1;0;0
X_27_0_3_1;0;0
X_28_0_3_1;0;0
X_29_0_3_1;1;1
X_30_0_3_1;0;0
X_31_0_3_1;0;0
X_32_0_3_1;0;0
X_33_0_3_1;0;0
X_34_0_3_1;0;0
X_35_0_3_1;0;0
X_36_0_3_1;0;0
X_37_0_3_1;0;0
X_38_0_3_1;0;0
X_39_0_3_1;0;0
X_40_0_3_1;0;0
X_41_0_3_1;0;0
X_42_0_3_1;0;0
X_43_0_3_1;0;0
X_44_0_3_1;0;0
X_45_0_3_1;0;0
X_46_0_3_1;0;0
X_47_0_3_1;0;0
X_48_0_3_1;0;0
X_49_0_3_1;0;0
X_50_0_3_1;0;0
X_51_0_3_1;0;0
X_52_0_3_1;0;0
X_53_0_3_1;0;0
X_54_0_3_1;0;0
X_55_0_3_1;0;0
X_56_0_3_1;0;0
X_57_0_3_1;0;0
X_0_0_3_2;0;0
X_1_0_3_2;0;0
X_2_0_3_2;0;0
X_3_0_3_2;0;0
X_4_0_3_2;0;0
X_5_0_3_2;0;0
X_6_0_3_2;0;0
X_7_0_3_2;0;0
X_8_0_3_2;0;0
X_9_0_3_2;0;0
X_10_0_3_2;0;0
X_11_0_3_2;0;0
X_12_0_3_2;0;0
X_13_0_3_2;0;0
X_14_0_3_2;0;0
X_15_0_3_2;0;0
X_16_0_3_2;0;0
X_17_0_3_2;0;0
X_18_0_3_2;0;0
X_19_0_3_2;0;0
X_20_0_3_2;0;0
X_21_0_3_2;0;0
X_22_0_3_2;0;0
X_23_0_3_2;0;0
X_24_0_3_2;0;0
X_25_0_3_2;0;0
X_26_0_3_2;0;0
X_27_0_3_2;0;0
X_28_0_3_2;0;0
X_29_0_3_2;0;0
X_30_0_3_2;0;0
X_31_0_3_2;0;0
X_32_0_3_2;0;0
X_33_0_3_2;0;0
X_34_0_3_2;0;0
X_35_0_3_2;0;0
X_36_0_3_2;0;0
X_37_0_3_2;0;0
X_38_0_3_2;0;0
X_39_0_3_2;0;0
X_40_0_3_2;0;0
X_41_0_3_2;1;1
X_42_0_3_2;0;0
X_43_0_3_2;0;0
X_44_0_3_2;0;0
X_45_0_3_2;0;0
X_46_0_3_2;0;0
X_47_0_3_2;0;0
X_48_0_3_2;0;0
X_49_0_3_2;0;0
X_50_0_3_2;0;0
X_51_0_3_2;0;0
X_52_0_3_2;0;0
X_53_0_3_2;0;0
X_54_0_3_2;0;0
X_55_0_3_2;0;0
X_56_0_3_2;0;0
X_57_0_3_2;0;0
X_0_0_3_3;0;0
X_1_0_3_3;0;0
X_2_0_3_3;0;0
X_3_0_3_3;0;0
X_4_0_3_3;0;0
X_5_0_3_3;0;0
X_6_0_3_3;0;0
X_7_0_3_3;0;0
X_8_0_3_3;0;0
X_9_0_3_3;0;0
X_10_0_3_3;0;0
X_11_0_3_3;0;0
X_12_0_3_3;0;0
X_13_0_3_3;0;0
X_14_0_3_3;0;0
X_15_0_3_3;0;0
X_16_0_3_3;0;0
X_17_0_3_3;0;0
X_18_0_3_3;0;0
X_19_0_3_3;0;0
X_20_0_3_3;0;0
X_21_0_3_3;0;0
X_22_0_3_3;0;0
X_23_0_3_3;0;0
X_24_0_3_3;0;0
X_25_0_3_3;0;0
X_26_0_3_3;0;0
X_27_0_3_3;0;0
X_28_0_3_3;0;0
X_29_0_3_3;0;0
X_30_0_3_3;0;0
X_31_0_3_3;0;0
X_32_0_3_3;0;0
X_33_0_3_3;0;0
X_34_0_3_3;0;0
X_35_0_3_3;0;0
X_36_0_3_3;1;1
X_37_0_3_3;0;0
X_38_0_3_3;0;0
X_39_0_3_3;0;0
X_40_0_3_3;0;0
X_41_0_3_3;0;0
X_42_0_3_3;0;0
X_43_0_3_3;0;0
X_44_0_3_3;0;0
X_45_0_3_3;0;0
X_46_0_3_3;0;0
X_47_0_3_3;0;0
X_48_0_3_3;0;0
X_49_0_3_3;0;0
X_50_0_3_3;0;0
X_51_0_3_3;0;0
X_52_0_3_3;0;0
X_53_0_3_3;0;0
X_54_0_3_3;0;0
X_55_0_3_3;0;0
X_56_0_3_3;0;0
X_57_0_3_3;0;0
X_0_0_3_4;0;0
X_1_0_3_4;0;0
X_2_0_3_4;0;0
X_3_0_3_4;0;0
X_4_0_3_4;0;0
X_5_0_3_4;0;0
X_6_0_3_4;0;0
X_7_0_3_4;0;0
X_8_0_3_4;0;0
X_9_0_3_4;0;0
X_10_0_3_4;0;0
X_11_0_3_4;0;0
X_12_0_3_4;0;0
X_13_0_3_4;0;0
X_14_0_3_4;0;0
X_15_0_3_4;0;0
X_16_0_3_4;0;0
X_17_0_3_4;0;0
X_18_0_3_4;0;0
X_19_0_3_4;0;0
X_20_0_3_4;0;0
X_21_0_3_4;0;0
X_22_0_3_4;0;0
X_23_0_3_4;0;0
X_24_0_3_4;0;0
X_25_0_3_4;0;0
X_26_0_3_4;0;0
X_27_0_3_4;0;0
X_28_0_3_4;0;0
X_29_0_3_4;0;0
X_30_0_3_4;0;0
X_31_0_3_4;0;0
X_32_0_3_4;0;0
X_33_0_3_4;0;0
X_34_0_3_4;0;0
X_35_0_3_4;0;0
X_36_0_3_4;0;0
X_37_0_3_4;0;0
X_38_0_3_4;0;0
X_39_0_3_4;0;0
X_40_0_3_4;0;0
X_41_0_3_4;0;0
X_42_0_3_4;0;0
X_43_0_3_4;0;0
X_44_0_3_4;0;0
X_45_0_3_4;0;0
X_46_0_3_4;0;0
X_47_0_3_4;0;0
X_48_0_3_4;0;0
X_49_0_3_4;0;0
X_50_0_3_4;0;0
X_51_0_3_4;1;1
X_52_0_3_4;0;0
X_53_0_3_4;0;0
X_54_0_3_4;0;0
X_55_0_3_4;0;0
X_56_0_3_4;0;0
X_57_0_3_4;0;0
X_0_0_3_5;0;0
X_1_0_3_5;0;0
X_2_0_3_5;0;0
X_3_0_3_5;0;0
X_4_0_3_5;0;0
X_5_0_3_5;0;0
X_6_0_3_5;0;0
X_7_0_3_5;0;0
X_8_0_3_5;0;0
X_9_0_3_5;0;0
X_10_0_3_5;0;0
X_11_0_3_5;0;0
X_12_0_3_5;0;0
X_13_0_3_5;0;0
X_14_0_3_5;0;0
X_15_0_3_5;0;0
X_16_0_3_5;0;0
X_17_0_3_5;0;0
X_18_0_3_5;1;1
X_19_0_3_5;0;0
X_20_0_3_5;0;0
X_21_0_3_5;0;0
X_22_0_3_5;0;0
X_23_0_3_5;0;0
X_24_0_3_5;0;0
X_25_0_3_5;0;0
X_26_0_3_5;0;0
X_27_0_3_5;0;0
X_28_0_3_5;0;0
X_29_0_3_5;0;0
X_30_0_3_5;0;0
X_31_0_3_5;0;0
X_32_0_3_5;0;0
X_33_0_3_5;0;0
X_34_0_3_5;0;0
X_35_0_3_5;0;0
X_36_0_3_5;0;0
X_37_0_3_5;0;0
X_38_0_3_5;0;0
X_39_0_3_5;0;0
X_40_0_3_5;0;0
X_41_0_3_5;0;0
X_42_0_3_5;0;0
X_43_0_3_5;0;0
X_44_0_3_5;0;0
X_45_0_3_5;0;0
X_46_0_3_5;0;0
X_47_0_3_5;0;0
X_48_0_3_5;0;0
X_49_0_3_5;0;0
X_50_0_3_5;0;0
X_51_0_3_5;0;0
X_52_0_3_5;0;0
X_53_0_3_5;0;0
X_54_0_3_5;0;0
X_55_0_3_5;0;0
X_56_0_3_5;0;0
X_57_0_3_5;0;0
X_0_0_3_6;0;0
X_1_0_3_6;0;0
X_2_0_3_6;0;0
X_3_0_3_6;1;1
X_4_0_3_6;0;0
X_5_0_3_6;0;0
X_6_0_3_6;0;0
X_7_0_3_6;0;0
X_8_0_3_6;0;0
X_9_0_3_6;0;0
X_10_0_3_6;0;0
X_11_0_3_6;0;0
X_12_0_3_6;0;0
X_13_0_3_6;0;0
X_14_0_3_6;0;0
X_15_0_3_6;0;0
X_16_0_3_6;0;0
X_17_0_3_6;0;0
X_18_0_3_6;0;0
X_19_0_3_6;0;0
X_20_0_3_6;0;0
X_21_0_3_6;0;0
X_22_0_3_6;0;0
X_23_0_3_6;0;0
X_24_0_3_6;0;0
X_25_0_3_6;0;0
X_26_0_3_6;0;0
X_27_0_3_6;0;0
X_28_0_3_6;0;0
X_29_0_3_6;0;0
X_30_0_3_6;0;0
X_31_0_3_6;0;0
X_32_0_3_6;0;0
X_33_0_3_6;0;0
X_34_0_3_6;0;0
X_35_0_3_6;0;0
X_36_0_3_6;0;0
X_37_0_3_6;0;0
X_38_0_3_6;0;0
X_39_0_3_6;0;0
X_40_0_3_6;0;0
X_41_0_3_6;0;0
X_42_0_3_6;0;0
X_43_0_3_6;0;0
X_44_0_3_6;0;0
X_45_0_3_6;0;0
X_46_0_3_6;0;0
X_47_0_3_6;0;0
X_48_0_3_6;0;0
X_49_0_3_6;0;0
X_50_0_3_6;0;0
X_51_0_3_6;0;0
X_52_0_3_6;0;0
X_53_0_3_6;0;0
X_54_0_3_6;0;0
X_55_0_3_6;0;0
X_56_0_3_6;0;0
X_57_0_3_6;0;0
X_0_0_4_0;0;0
X_1_0_4_0;0;0
X_2_0_4_0;0;0
X_3_0_4_0;0;0
X_4_0_4_0;0;0
X_5_0_4_0;0;0
X_6_0_4_0;0;0
X_7_0_4_0;0;0
X_8_0_4_0;0;0
X_9_0_4_0;0;0
X_10_0_4_0;0;0
X_11_0_4_0;0;0
X_12_0_4_0;0;0
X_13_0_4_0;0;0
X_14_0_4_0;0;0
X_15_0_4_0;0;0
X_16_0_4_0;0;0
X_17_0_4_0;0;0
X_18_0_4_0;0;0
X_19_0_4_0;0;0
X_20_0_4_0;0;0
X_21_0_4_0;0;0
X_22_0_4_0;0;0
X_23_0_4_0;0;0
X_24_0_4_0;0;0
X_25_0_4_0;0;0
X_26_0_4_0;0;0
X_27_0_4_0;0;0
X_28_0_4_0;0;0
X_29_0_4_0;0;0
X_30_0_4_0;0;0
X_31_0_4_0;0;0
X_32_0_4_0;0;0
X_33_0_4_0;0;0
X_34_0_4_0;0;0
X_35_0_4_0;0;0
X_36_0_4_0;0;0
X_37_0_4_0;0;0
X_38_0_4_0;0;0
X_39_0_4_0;0;0
X_40_0_4_0;0;0
X_41_0_4_0;0;0
X_42_0_4_0;0;0
X_43_0_4_0;0;0
X_44_0_4_0;0;0
X_45_0_4_0;0;0
X_46_0_4_0;0;0
X_47_0_4_0;0;0
X_48_0_4_0;0;0
X_49_0_4_0;0;0
X_50_0_4_0;0;0
X_51_0_4_0;0;0
X_52_0_4_0;0;0
X_53_0_4_0;0;0
X_54_0_4_0;0;0
X_55_0_4_0;1;1
X_56_0_4_0;0;0
X_57_0_4_0;0;0
X_0_0_4_1;0;0
X_1_0_4_1;0;0
X_2_0_4_1;0;0
X_3_0_4_1;0;0
X_4_0_4_1;0;0
X_5_0_4_1;0;0
X_6_0_4_1;0;0
X_7_0_4_1;0;0
X_8_0_4_1;0;0
X_9_0_4_1;0;0
X_10_0_4_1;0;0
X_11_0_4_1;0;0
X_12_0_4_1;0;0
X_13_0_4_1;0;0
X_14_0_4_1;0;0
X_15_0_4_1;0;0
X_16_0_4_1;0;0
X_17_0_4_1;0;0
X_18_0_4_1;0;0
X_19_0_4_1;0;0
X_20_0_4_1;0;0
X_21_0_4_1;0;0
X_22_0_4_1;0;0
X_23_0_4_1;0;0
X_24_0_4_1;0;0
X_25_0_4_1;0;0
X_26_0_4_1;0;0
X_27_0_4_1;0;0
X_28_0_4_1;0;0
X_29_0_4_1;0;0
X_30_0_4_1;0;0
X_31_0_4_1;0;0
X_32_0_4_1;0;0
X_33_0_4_1;0;0
X_34_0_4_1;0;0
X_35_0_4_1;0;0
X_36_0_4_1;0;0
X_37_0_4_1;0;0
X_38_0_4_1;0;0
X_39_0_4_1;0;0
X_40_0_4_1;0;0
X_41_0_4_1;0;0
X_42_0_4_1;0;0
X_43_0_4_1;0;0
X_44_0_4_1;0;0
X_45_0_4_1;1;1
X_46_0_4_1;0;0
X_47_0_4_1;0;0
X_48_0_4_1;0;0
X_49_0_4_1;0;0
X_50_0_4_1;0;0
X_51_0_4_1;0;0
X_52_0_4_1;0;0
X_53_0_4_1;0;0
X_54_0_4_1;0;0
X_55_0_4_1;0;0
X_56_0_4_1;0;0
X_57_0_4_1;0;0
X_0_0_4_2;0;0
X_1_0_4_2;0;0
X_2_0_4_2;0;0
X_3_0_4_2;0;0
X_4_0_4_2;0;0
X_5_0_4_2;0;0
X_6_0_4_2;0;0
X_7_0_4_2;0;0
X_8_0_4_2;0;0
X_9_0_4_2;0;0
X_10_0_4_2;0;0
X_11_0_4_2;0;0
X_12_0_4_2;0;0
X_13_0_4_2;0;0
X_14_0_4_2;0;0
X_15_0_4_2;0;0
X_16_0_4_2;0;0
X_17_0_4_2;0;0
X_18_0_4_2;0;0
X_19_0_4_2;0;0
X_20_0_4_2;0;0
X_21_0_4_2;0;0
X_22_0_4_2;0;0
X_23_0_4_2;0;0
X_24_0_4_2;0;0
X_25_0_4_2;0;0
X_26_0_4_2;0;0
X_27_0_4_2;0;0
X_28_0_4_2;0;0
X_29_0_4_2;0;0
X_30_0_4_2;0;0
X_31_0_4_2;0;0
X_32_0_4_2;0;0
X_33_0_4_2;0;0
X_34_0_4_2;0;0
X_35_0_4_2;0;0
X_36_0_4_2;0;0
X_37_0_4_2;1;1
X_38_0_4_2;0;0
X_39_0_4_2;0;0
X_40_0_4_2;0;0
X_41_0_4_2;0;0
X_42_0_4_2;0;0
X_43_0_4_2;0;0
X_44_0_4_2;0;0
X_45_0_4_2;0;0
X_46_0_4_2;0;0
X_47_0_4_2;0;0
X_48_0_4_2;0;0
X_49_0_4_2;0;0
X_50_0_4_2;0;0
X_51_0_4_2;0;0
X_52_0_4_2;0;0
X_53_0_4_2;0;0
X_54_0_4_2;0;0
X_55_0_4_2;0;0
X_56_0_4_2;0;0
X_57_0_4_2;0;0
X_0_0_4_3;0;0
X_1_0_4_3;0;0
X_2_0_4_3;0;0
X_3_0_4_3;0;0
X_4_0_4_3;0;0
X_5_0_4_3;0;0
X_6_0_4_3;0;0
X_7_0_4_3;0;0
X_8_0_4_3;0;0
X_9_0_4_3;0;0
X_10_0_4_3;0;0
X_11_0_4_3;0;0
X_12_0_4_3;0;0
X_13_0_4_3;0;0
X_14_0_4_3;1;1
X_15_0_4_3;0;0
X_16_0_4_3;0;0
X_17_0_4_3;0;0
X_18_0_4_3;0;0
X_19_0_4_3;0;0
X_20_0_4_3;0;0
X_21_0_4_3;0;0
X_22_0_4_3;0;0
X_23_0_4_3;0;0
X_24_0_4_3;0;0
X_25_0_4_3;0;0
X_26_0_4_3;0;0
X_27_0_4_3;0;0
X_28_0_4_3;0;0
X_29_0_4_3;0;0
X_30_0_4_3;0;0
X_31_0_4_3;0;0
X_32_0_4_3;0;0
X_33_0_4_3;0;0
X_34_0_4_3;0;0
X_35_0_4_3;0;0
X_36_0_4_3;0;0
X_37_0_4_3;0;0
X_38_0_4_3;0;0
X_39_0_4_3;0;0
X_40_0_4_3;0;0
X_41_0_4_3;0;0
X_42_0_4_3;0;0
X_43_0_4_3;0;0
X_44_0_4_3;0;0
X_45_0_4_3;0;0
X_46_0_4_3;0;0
X_47_0_4_3;0;0
X_48_0_4_3;0;0
X_49_0_4_3;0;0
X_50_0_4_3;0;0
X_51_0_4_3;0;0
X_52_0_4_3;0;0
X_53_0_4_3;0;0
X_54_0_4_3;0;0
X_55_0_4_3;0;0
X_56_0_4_3;0;0
X_57_0_4_3;0;0
X_0_0_4_4;0;0
X_1_0_4_4;0;0
X_2_0_4_4;0;0
X_3_0_4_4;0;0
X_4_0_4_4;0;0
X_5_0_4_4;0;0
X_6_0_4_4;0;0
X_7_0_4_4;0;0
X_8_0_4_4;0;0
X_9_0_4_4;0;0
X_10_0_4_4;0;0
X_11_0_4_4;0;0
X_12_0_4_4;0;0
X_13_0_4_4;0;0
X_14_0_4_4;1;1
X_15_0_4_4;0;0
X_16_0_4_4;0;0
X_17_0_4_4;0;0
X_18_0_4_4;0;0
X_19_0_4_4;0;0
X_20_0_4_4;0;0
X_21_0_4_4;0;0
X_22_0_4_4;0;0
X_23_0_4_4;0;0
X_24_0_4_4;0;0
X_25_0_4_4;0;0
X_26_0_4_4;0;0
X_27_0_4_4;0;0
X_28_0_4_4;0;0
X_29_0_4_4;0;0
X_30_0_4_4;0;0
X_31_0_4_4;0;0
X_32_0_4_4;0;0
X_33_0_4_4;0;0
X_34_0_4_4;0;0
X_35_0_4_4;0;0
X_36_0_4_4;0;0
X_37_0_4_4;0;0
X_38_0_4_4;0;0
X_39_0_4_4;0;0
X_40_0_4_4;0;0
X_41_0_4_4;0;0
X_42_0_4_4;0;0
X_43_0_4_4;0;0
X_44_0_4_4;0;0
X_45_0_4_4;0;0
X_46_0_4_4;0;0
X_47_0_4_4;0;0
X_48_0_4_4;0;0
X_49_0_4_4;0;0
X_50_0_4_4;0;0
X_51_0_4_4;0;0
X_52_0_4_4;0;0
X_53_0_4_4;0;0
X_54_0_4_4;0;0
X_55_0_4_4;0;0
X_56_0_4_4;0;0
X_57_0_4_4;0;0
X_0_0_4_5;0;0
X_1_0_4_5;0;0
X_2_0_4_5;0;0
X_3_0_4_5;0;0
X_4_0_4_5;0;0
X_5_0_4_5;0;0
X_6_0_4_5;0;0
X_7_0_4_5;0;0
X_8_0_4_5;0;0
X_9_0_4_5;0;0
X_10_0_4_5;0;0
X_11_0_4_5;0;0
X_12_0_4_5;0;0
X_13_0_4_5;0;0
X_14_0_4_5;0;0
X_15_0_4_5;0;0
X_16_0_4_5;0;0
X_17_0_4_5;0;0
X_18_0_4_5;0;0
X_19_0_4_5;0;0
X_20_0_4_5;0;0
X_21_0_4_5;0;0
X_22_0_4_5;0;0
X_23_0_4_5;0;0
X_24_0_4_5;0;0
X_25_0_4_5;0;0
X_26_0_4_5;0;0
X_27_0_4_5;0;0
X_28_0_4_5;0;0
X_29_0_4_5;0;0
X_30_0_4_5;0;0
X_31_0_4_5;0;0
X_32_0_4_5;0;0
X_33_0_4_5;0;0
X_34_0_4_5;0;0
X_35_0_4_5;0;0
X_36_0_4_5;0;0
X_37_0_4_5;0;0
X_38_0_4_5;0;0
X_39_0_4_5;0;0
X_40_0_4_5;0;0
X_41_0_4_5;0;0
X_42_0_4_5;0;0
X_43_0_4_5;0;0
X_44_0_4_5;0;0
X_45_0_4_5;0;0
X_46_0_4_5;0;0
X_47_0_4_5;0;0
X_48_0_4_5;0;0
