Variables;MILP Feasible;result
X_113_4_0_6;0;0
X_114_4_0_6;0;0
X_115_4_0_6;0;0
X_116_4_0_6;0;0
X_117_4_0_6;0;0
X_118_4_0_6;0;0
X_119_4_0_6;0;0
X_120_4_0_6;0;0
X_121_4_0_6;1;1
X_122_4_0_6;0;0
X_123_4_0_6;0;0
X_124_4_0_6;0;0
X_125_4_0_6;0;0
X_126_4_0_6;0;0
X_127_4_0_6;0;0
X_128_4_0_6;0;0
X_129_4_0_6;0;0
X_130_4_0_6;0;0
X_131_4_0_6;0;0
X_132_4_0_6;0;0
X_133_4_0_6;0;0
X_134_4_0_6;0;0
X_135_4_0_6;0;0
X_136_4_0_6;0;0
X_137_4_0_6;0;0
X_138_4_0_6;0;0
X_139_4_0_6;0;0
X_140_4_0_6;0;0
X_141_4_0_6;0;0
X_142_4_0_6;0;0
X_143_4_0_6;0;0
X_144_4_0_6;0;0
X_145_4_0_6;0;0
X_146_4_0_6;0;0
X_147_4_0_6;0;0
X_148_4_0_6;0;0
X_149_4_0_6;0;0
X_150_4_0_6;0;0
X_151_4_0_6;0;0
X_152_4_0_6;0;0
X_153_4_0_6;0;0
X_154_4_0_6;0;0
X_155_4_0_6;0;0
X_156_4_0_6;0;0
X_157_4_0_6;0;0
X_158_4_0_6;0;0
X_159_4_0_6;0;0
X_160_4_0_6;0;0
X_161_4_0_6;0;0
X_162_4_0_6;0;0
X_163_4_0_6;0;0
X_164_4_0_6;0;0
X_165_4_0_6;0;0
X_166_4_0_6;0;0
X_167_4_0_6;0;0
X_168_4_0_6;0;0
X_169_4_0_6;0;0
X_170_4_0_6;0;0
X_171_4_0_6;0;0
X_172_4_0_6;0;0
X_173_4_0_6;0;0
X_174_4_0_6;0;0
X_175_4_0_6;0;0
X_176_4_0_6;0;0
X_177_4_0_6;0;0
X_178_4_0_6;0;0
X_179_4_0_6;0;0
X_0_4_1_0;0;0
X_1_4_1_0;0;0
X_2_4_1_0;0;0
X_3_4_1_0;0;0
X_4_4_1_0;0;0
X_5_4_1_0;0;0
X_6_4_1_0;0;0
X_7_4_1_0;0;0
X_8_4_1_0;0;0
X_9_4_1_0;0;0
X_10_4_1_0;0;0
X_11_4_1_0;0;0
X_12_4_1_0;0;0
X_13_4_1_0;0;0
X_14_4_1_0;0;0
X_15_4_1_0;0;0
X_16_4_1_0;0;0
X_17_4_1_0;0;0
X_18_4_1_0;0;0
X_19_4_1_0;0;0
X_20_4_1_0;0;0
X_21_4_1_0;0;0
X_22_4_1_0;0;0
X_23_4_1_0;0;0
X_24_4_1_0;0;0
X_25_4_1_0;0;0
X_26_4_1_0;0;0
X_27_4_1_0;0;0
X_28_4_1_0;0;0
X_29_4_1_0;0;0
X_30_4_1_0;0;0
X_31_4_1_0;0;0
X_32_4_1_0;0;0
X_33_4_1_0;0;0
X_34_4_1_0;0;0
X_35_4_1_0;0;0
X_36_4_1_0;0;0
X_37_4_1_0;0;0
X_38_4_1_0;0;0
X_39_4_1_0;0;0
X_40_4_1_0;0;0
X_41_4_1_0;0;0
X_42_4_1_0;0;0
X_43_4_1_0;0;0
X_44_4_1_0;0;0
X_45_4_1_0;0;0
X_46_4_1_0;0;0
X_47_4_1_0;0;0
X_48_4_1_0;0;0
X_49_4_1_0;0;0
X_50_4_1_0;0;0
X_51_4_1_0;0;0
X_52_4_1_0;1;1
X_53_4_1_0;0;0
X_54_4_1_0;0;0
X_55_4_1_0;0;0
X_56_4_1_0;0;0
X_57_4_1_0;0;0
X_58_4_1_0;0;0
X_59_4_1_0;0;0
X_60_4_1_0;0;0
X_61_4_1_0;0;0
X_62_4_1_0;0;0
X_63_4_1_0;0;0
X_64_4_1_0;0;0
X_65_4_1_0;0;0
X_66_4_1_0;0;0
X_67_4_1_0;0;0
X_68_4_1_0;0;0
X_69_4_1_0;0;0
X_70_4_1_0;0;0
X_71_4_1_0;0;0
X_72_4_1_0;0;0
X_73_4_1_0;0;0
X_74_4_1_0;0;0
X_75_4_1_0;0;0
X_76_4_1_0;0;0
X_77_4_1_0;0;0
X_78_4_1_0;0;0
X_79_4_1_0;0;0
X_80_4_1_0;0;0
X_81_4_1_0;0;0
X_82_4_1_0;0;0
X_83_4_1_0;0;0
X_84_4_1_0;0;0
X_85_4_1_0;0;0
X_86_4_1_0;0;0
X_87_4_1_0;0;0
X_88_4_1_0;0;0
X_89_4_1_0;0;0
X_90_4_1_0;0;0
X_91_4_1_0;0;0
X_92_4_1_0;0;0
X_93_4_1_0;0;0
X_94_4_1_0;0;0
X_95_4_1_0;0;0
X_96_4_1_0;0;0
X_97_4_1_0;0;0
X_98_4_1_0;0;0
X_99_4_1_0;0;0
X_100_4_1_0;0;0
X_101_4_1_0;0;0
X_102_4_1_0;0;0
X_103_4_1_0;0;0
X_104_4_1_0;0;0
X_105_4_1_0;0;0
X_106_4_1_0;0;0
X_107_4_1_0;0;0
X_108_4_1_0;0;0
X_109_4_1_0;0;0
X_110_4_1_0;0;0
X_111_4_1_0;0;0
X_112_4_1_0;0;0
X_113_4_1_0;0;0
X_114_4_1_0;0;0
X_115_4_1_0;0;0
X_116_4_1_0;0;0
X_117_4_1_0;0;0
X_118_4_1_0;0;0
X_119_4_1_0;0;0
X_120_4_1_0;0;0
X_121_4_1_0;0;0
X_122_4_1_0;0;0
X_123_4_1_0;0;0
X_124_4_1_0;0;0
X_125_4_1_0;0;0
X_126_4_1_0;0;0
X_127_4_1_0;0;0
X_128_4_1_0;0;0
X_129_4_1_0;0;0
X_130_4_1_0;0;0
X_131_4_1_0;0;0
X_132_4_1_0;0;0
X_133_4_1_0;0;0
X_134_4_1_0;0;0
X_135_4_1_0;0;0
X_136_4_1_0;0;0
X_137_4_1_0;0;0
X_138_4_1_0;0;0
X_139_4_1_0;0;0
X_140_4_1_0;0;0
X_141_4_1_0;0;0
X_142_4_1_0;0;0
X_143_4_1_0;0;0
X_144_4_1_0;0;0
X_145_4_1_0;0;0
X_146_4_1_0;0;0
X_147_4_1_0;0;0
X_148_4_1_0;0;0
X_149_4_1_0;0;0
X_150_4_1_0;0;0
X_151_4_1_0;0;0
X_152_4_1_0;0;0
X_153_4_1_0;0;0
X_154_4_1_0;0;0
X_155_4_1_0;0;0
X_156_4_1_0;0;0
X_157_4_1_0;0;0
X_158_4_1_0;0;0
X_159_4_1_0;0;0
X_160_4_1_0;0;0
X_161_4_1_0;0;0
X_162_4_1_0;0;0
X_163_4_1_0;0;0
X_164_4_1_0;0;0
X_165_4_1_0;0;0
X_166_4_1_0;0;0
X_167_4_1_0;0;0
X_168_4_1_0;0;0
X_169_4_1_0;0;0
X_170_4_1_0;0;0
X_171_4_1_0;0;0
X_172_4_1_0;0;0
X_173_4_1_0;0;0
X_174_4_1_0;0;0
X_175_4_1_0;0;0
X_176_4_1_0;0;0
X_177_4_1_0;0;0
X_178_4_1_0;0;0
X_179_4_1_0;0;0
X_0_4_1_1;0;0
X_1_4_1_1;0;0
X_2_4_1_1;0;0
X_3_4_1_1;0;0
X_4_4_1_1;0;0
X_5_4_1_1;0;0
X_6_4_1_1;0;0
X_7_4_1_1;0;0
X_8_4_1_1;0;0
X_9_4_1_1;0;0
X_10_4_1_1;0;0
X_11_4_1_1;0;0
X_12_4_1_1;0;0
X_13_4_1_1;0;0
X_14_4_1_1;0;0
X_15_4_1_1;0;0
X_16_4_1_1;0;0
X_17_4_1_1;0;0
X_18_4_1_1;0;0
X_19_4_1_1;0;0
X_20_4_1_1;0;0
X_21_4_1_1;0;0
X_22_4_1_1;0;0
X_23_4_1_1;0;0
X_24_4_1_1;0;0
X_25_4_1_1;0;0
X_26_4_1_1;0;0
X_27_4_1_1;0;0
X_28_4_1_1;0;0
X_29_4_1_1;0;0
X_30_4_1_1;0;0
X_31_4_1_1;0;0
X_32_4_1_1;0;0
X_33_4_1_1;0;0
X_34_4_1_1;0;0
X_35_4_1_1;0;0
X_36_4_1_1;0;0
X_37_4_1_1;0;0
X_38_4_1_1;0;0
X_39_4_1_1;0;0
X_40_4_1_1;0;0
X_41_4_1_1;0;0
X_42_4_1_1;0;0
X_43_4_1_1;0;0
X_44_4_1_1;0;0
X_45_4_1_1;0;0
X_46_4_1_1;0;0
X_47_4_1_1;0;0
X_48_4_1_1;0;0
X_49_4_1_1;0;0
X_50_4_1_1;0;0
X_51_4_1_1;0;0
X_52_4_1_1;0;0
X_53_4_1_1;0;0
X_54_4_1_1;0;0
X_55_4_1_1;0;0
X_56_4_1_1;0;0
X_57_4_1_1;0;0
X_58_4_1_1;0;0
X_59_4_1_1;0;0
X_60_4_1_1;0;0
X_61_4_1_1;0;0
X_62_4_1_1;0;0
X_63_4_1_1;0;0
X_64_4_1_1;0;0
X_65_4_1_1;0;0
X_66_4_1_1;0;0
X_67_4_1_1;0;0
X_68_4_1_1;0;0
X_69_4_1_1;0;0
X_70_4_1_1;0;0
X_71_4_1_1;0;0
X_72_4_1_1;0;0
X_73_4_1_1;0;0
X_74_4_1_1;0;0
X_75_4_1_1;0;0
X_76_4_1_1;0;0
X_77_4_1_1;0;0
X_78_4_1_1;0;0
X_79_4_1_1;0;0
X_80_4_1_1;0;0
X_81_4_1_1;0;0
X_82_4_1_1;0;0
X_83_4_1_1;0;0
X_84_4_1_1;0;0
X_85_4_1_1;0;0
X_86_4_1_1;0;0
X_87_4_1_1;0;0
X_88_4_1_1;0;0
X_89_4_1_1;0;0
X_90_4_1_1;0;0
X_91_4_1_1;0;0
X_92_4_1_1;0;0
X_93_4_1_1;0;0
X_94_4_1_1;0;0
X_95_4_1_1;0;0
X_96_4_1_1;0;0
X_97_4_1_1;0;0
X_98_4_1_1;0;0
X_99_4_1_1;0;0
X_100_4_1_1;0;0
X_101_4_1_1;0;0
X_102_4_1_1;0;0
X_103_4_1_1;0;0
X_104_4_1_1;0;0
X_105_4_1_1;0;0
X_106_4_1_1;0;0
X_107_4_1_1;0;0
X_108_4_1_1;0;0
X_109_4_1_1;0;0
X_110_4_1_1;0;0
X_111_4_1_1;0;0
X_112_4_1_1;0;0
X_113_4_1_1;0;0
X_114_4_1_1;0;0
X_115_4_1_1;0;0
X_116_4_1_1;0;0
X_117_4_1_1;0;0
X_118_4_1_1;0;0
X_119_4_1_1;0;0
X_120_4_1_1;0;0
X_121_4_1_1;0;0
X_122_4_1_1;0;0
X_123_4_1_1;0;0
X_124_4_1_1;0;0
X_125_4_1_1;0;0
X_126_4_1_1;0;0
X_127_4_1_1;0;0
X_128_4_1_1;0;0
X_129_4_1_1;0;0
X_130_4_1_1;0;0
X_131_4_1_1;0;0
X_132_4_1_1;0;0
X_133_4_1_1;0;0
X_134_4_1_1;0;0
X_135_4_1_1;0;0
X_136_4_1_1;0;0
X_137_4_1_1;0;0
X_138_4_1_1;0;0
X_139_4_1_1;0;0
X_140_4_1_1;0;0
X_141_4_1_1;0;0
X_142_4_1_1;0;0
X_143_4_1_1;0;0
X_144_4_1_1;0;0
X_145_4_1_1;0;0
X_146_4_1_1;0;0
X_147_4_1_1;0;0
X_148_4_1_1;0;0
X_149_4_1_1;0;0
X_150_4_1_1;0;0
X_151_4_1_1;0;0
X_152_4_1_1;0;0
X_153_4_1_1;0;0
X_154_4_1_1;0;0
X_155_4_1_1;0;0
X_156_4_1_1;0;0
X_157_4_1_1;0;0
X_158_4_1_1;0;0
X_159_4_1_1;0;0
X_160_4_1_1;0;0
X_161_4_1_1;0;0
X_162_4_1_1;0;0
X_163_4_1_1;0;0
X_164_4_1_1;0;0
X_165_4_1_1;0;0
X_166_4_1_1;0;0
X_167_4_1_1;0;0
X_168_4_1_1;0;0
X_169_4_1_1;0;0
X_170_4_1_1;0;0
X_171_4_1_1;0;0
X_172_4_1_1;1;1
X_173_4_1_1;0;0
X_174_4_1_1;0;0
X_175_4_1_1;0;0
X_176_4_1_1;0;0
X_177_4_1_1;0;0
X_178_4_1_1;0;0
X_179_4_1_1;0;0
X_0_4_1_2;0;0
X_1_4_1_2;0;0
X_2_4_1_2;0;0
X_3_4_1_2;0;0
X_4_4_1_2;0;0
X_5_4_1_2;0;0
X_6_4_1_2;0;0
X_7_4_1_2;0;0
X_8_4_1_2;0;0
X_9_4_1_2;0;0
X_10_4_1_2;0;0
X_11_4_1_2;0;0
X_12_4_1_2;0;0
X_13_4_1_2;0;0
X_14_4_1_2;0;0
X_15_4_1_2;0;0
X_16_4_1_2;0;0
X_17_4_1_2;0;0
X_18_4_1_2;0;0
X_19_4_1_2;0;0
X_20_4_1_2;0;0
X_21_4_1_2;0;0
X_22_4_1_2;0;0
X_23_4_1_2;0;0
X_24_4_1_2;1;1
X_25_4_1_2;0;0
X_26_4_1_2;0;0
X_27_4_1_2;0;0
X_28_4_1_2;0;0
X_29_4_1_2;0;0
X_30_4_1_2;0;0
X_31_4_1_2;0;0
X_32_4_1_2;0;0
X_33_4_1_2;0;0
X_34_4_1_2;0;0
X_35_4_1_2;0;0
X_36_4_1_2;0;0
X_37_4_1_2;0;0
X_38_4_1_2;0;0
X_39_4_1_2;0;0
X_40_4_1_2;0;0
X_41_4_1_2;0;0
X_42_4_1_2;0;0
X_43_4_1_2;0;0
X_44_4_1_2;0;0
X_45_4_1_2;0;0
X_46_4_1_2;0;0
X_47_4_1_2;0;0
X_48_4_1_2;0;0
X_49_4_1_2;0;0
X_50_4_1_2;0;0
X_51_4_1_2;0;0
X_52_4_1_2;0;0
X_53_4_1_2;0;0
X_54_4_1_2;0;0
X_55_4_1_2;0;0
X_56_4_1_2;0;0
X_57_4_1_2;0;0
X_58_4_1_2;0;0
X_59_4_1_2;0;0
X_60_4_1_2;0;0
X_61_4_1_2;0;0
X_62_4_1_2;0;0
X_63_4_1_2;0;0
X_64_4_1_2;0;0
X_65_4_1_2;0;0
X_66_4_1_2;0;0
X_67_4_1_2;0;0
X_68_4_1_2;0;0
X_69_4_1_2;0;0
X_70_4_1_2;0;0
X_71_4_1_2;0;0
X_72_4_1_2;0;0
X_73_4_1_2;0;0
X_74_4_1_2;0;0
X_75_4_1_2;0;0
X_76_4_1_2;0;0
X_77_4_1_2;0;0
X_78_4_1_2;0;0
X_79_4_1_2;0;0
X_80_4_1_2;0;0
X_81_4_1_2;0;0
X_82_4_1_2;0;0
X_83_4_1_2;0;0
X_84_4_1_2;0;0
X_85_4_1_2;0;0
X_86_4_1_2;0;0
X_87_4_1_2;0;0
X_88_4_1_2;0;0
X_89_4_1_2;0;0
X_90_4_1_2;0;0
X_91_4_1_2;0;0
X_92_4_1_2;0;0
X_93_4_1_2;0;0
X_94_4_1_2;0;0
X_95_4_1_2;0;0
X_96_4_1_2;0;0
X_97_4_1_2;0;0
X_98_4_1_2;0;0
X_99_4_1_2;0;0
X_100_4_1_2;0;0
X_101_4_1_2;0;0
X_102_4_1_2;0;0
X_103_4_1_2;0;0
X_104_4_1_2;0;0
X_105_4_1_2;0;0
X_106_4_1_2;0;0
X_107_4_1_2;0;0
X_108_4_1_2;0;0
X_109_4_1_2;0;0
X_110_4_1_2;0;0
X_111_4_1_2;0;0
X_112_4_1_2;0;0
X_113_4_1_2;0;0
X_114_4_1_2;0;0
X_115_4_1_2;0;0
X_116_4_1_2;0;0
X_117_4_1_2;0;0
X_118_4_1_2;0;0
X_119_4_1_2;0;0
X_120_4_1_2;0;0
X_121_4_1_2;0;0
X_122_4_1_2;0;0
X_123_4_1_2;0;0
X_124_4_1_2;0;0
X_125_4_1_2;0;0
X_126_4_1_2;0;0
X_127_4_1_2;0;0
X_128_4_1_2;0;0
X_129_4_1_2;0;0
X_130_4_1_2;0;0
X_131_4_1_2;0;0
X_132_4_1_2;0;0
X_133_4_1_2;0;0
X_134_4_1_2;0;0
X_135_4_1_2;0;0
X_136_4_1_2;0;0
X_137_4_1_2;0;0
X_138_4_1_2;0;0
X_139_4_1_2;0;0
X_140_4_1_2;0;0
X_141_4_1_2;0;0
X_142_4_1_2;0;0
X_143_4_1_2;0;0
X_144_4_1_2;0;0
X_145_4_1_2;0;0
X_146_4_1_2;0;0
X_147_4_1_2;0;0
X_148_4_1_2;0;0
X_149_4_1_2;0;0
X_150_4_1_2;0;0
X_151_4_1_2;0;0
X_152_4_1_2;0;0
X_153_4_1_2;0;0
X_154_4_1_2;0;0
X_155_4_1_2;0;0
X_156_4_1_2;0;0
X_157_4_1_2;0;0
X_158_4_1_2;0;0
X_159_4_1_2;0;0
X_160_4_1_2;0;0
X_161_4_1_2;0;0
X_162_4_1_2;0;0
X_163_4_1_2;0;0
X_164_4_1_2;0;0
X_165_4_1_2;0;0
X_166_4_1_2;0;0
X_167_4_1_2;0;0
X_168_4_1_2;0;0
X_169_4_1_2;0;0
X_170_4_1_2;0;0
X_171_4_1_2;0;0
X_172_4_1_2;0;0
X_173_4_1_2;0;0
X_174_4_1_2;0;0
X_175_4_1_2;0;0
X_176_4_1_2;0;0
X_177_4_1_2;0;0
X_178_4_1_2;0;0
X_179_4_1_2;0;0
X_0_4_1_3;0;0
X_1_4_1_3;0;0
X_2_4_1_3;0;0
X_3_4_1_3;0;0
X_4_4_1_3;0;0
X_5_4_1_3;0;0
X_6_4_1_3;0;0
X_7_4_1_3;0;0
X_8_4_1_3;0;0
X_9_4_1_3;0;0
X_10_4_1_3;0;0
X_11_4_1_3;0;0
X_12_4_1_3;0;0
X_13_4_1_3;0;0
X_14_4_1_3;0;0
X_15_4_1_3;0;0
X_16_4_1_3;0;0
X_17_4_1_3;0;0
X_18_4_1_3;0;0
X_19_4_1_3;0;0
X_20_4_1_3;0;0
X_21_4_1_3;0;0
X_22_4_1_3;0;0
X_23_4_1_3;0;0
X_24_4_1_3;0;0
X_25_4_1_3;0;0
X_26_4_1_3;0;0
X_27_4_1_3;0;0
X_28_4_1_3;0;0
X_29_4_1_3;0;0
X_30_4_1_3;0;0
X_31_4_1_3;0;0
X_32_4_1_3;0;0
X_33_4_1_3;0;0
X_34_4_1_3;0;0
X_35_4_1_3;0;0
X_36_4_1_3;0;0
X_37_4_1_3;0;0
X_38_4_1_3;0;0
X_39_4_1_3;0;0
X_40_4_1_3;0;0
X_41_4_1_3;0;0
X_42_4_1_3;0;0
X_43_4_1_3;0;0
X_44_4_1_3;0;0
X_45_4_1_3;0;0
X_46_4_1_3;0;0
X_47_4_1_3;0;0
X_48_4_1_3;0;0
X_49_4_1_3;0;0
X_50_4_1_3;0;0
X_51_4_1_3;0;0
X_52_4_1_3;0;0
X_53_4_1_3;0;0
X_54_4_1_3;0;0
X_55_4_1_3;0;0
X_56_4_1_3;0;0
X_57_4_1_3;0;0
X_58_4_1_3;0;0
X_59_4_1_3;0;0
X_60_4_1_3;0;0
X_61_4_1_3;0;0
X_62_4_1_3;0;0
X_63_4_1_3;0;0
X_64_4_1_3;0;0
X_65_4_1_3;0;0
X_66_4_1_3;0;0
X_67_4_1_3;0;0
X_68_4_1_3;0;0
X_69_4_1_3;0;0
X_70_4_1_3;0;0
X_71_4_1_3;0;0
X_72_4_1_3;0;0
X_73_4_1_3;0;0
X_74_4_1_3;0;0
X_75_4_1_3;0;0
X_76_4_1_3;0;0
X_77_4_1_3;0;0
X_78_4_1_3;0;0
X_79_4_1_3;0;0
X_80_4_1_3;0;0
X_81_4_1_3;0;0
X_82_4_1_3;0;0
X_83_4_1_3;0;0
X_84_4_1_3;0;0
X_85_4_1_3;0;0
X_86_4_1_3;0;0
X_87_4_1_3;0;0
X_88_4_1_3;0;0
X_89_4_1_3;0;0
X_90_4_1_3;0;0
X_91_4_1_3;0;0
X_92_4_1_3;0;0
X_93_4_1_3;0;0
X_94_4_1_3;0;0
X_95_4_1_3;0;0
X_96_4_1_3;0;0
X_97_4_1_3;0;0
X_98_4_1_3;0;0
X_99_4_1_3;0;0
X_100_4_1_3;0;0
X_101_4_1_3;0;0
X_102_4_1_3;0;0
X_103_4_1_3;0;0
X_104_4_1_3;0;0
X_105_4_1_3;0;0
X_106_4_1_3;0;0
X_107_4_1_3;0;0
X_108_4_1_3;0;0
X_109_4_1_3;0;0
X_110_4_1_3;0;0
X_111_4_1_3;0;0
X_112_4_1_3;0;0
X_113_4_1_3;0;0
X_114_4_1_3;0;0
X_115_4_1_3;0;0
X_116_4_1_3;0;0
X_117_4_1_3;0;0
X_118_4_1_3;0;0
X_119_4_1_3;0;0
X_120_4_1_3;0;0
X_121_4_1_3;0;0
X_122_4_1_3;0;0
X_123_4_1_3;0;0
X_124_4_1_3;0;0
X_125_4_1_3;0;0
X_126_4_1_3;0;0
X_127_4_1_3;0;0
X_128_4_1_3;0;0
X_129_4_1_3;0;0
X_130_4_1_3;0;0
X_131_4_1_3;0;0
X_132_4_1_3;0;0
X_133_4_1_3;0;0
X_134_4_1_3;0;0
X_135_4_1_3;0;0
X_136_4_1_3;1;1
X_137_4_1_3;0;0
X_138_4_1_3;0;0
X_139_4_1_3;0;0
X_140_4_1_3;0;0
X_141_4_1_3;0;0
X_142_4_1_3;0;0
X_143_4_1_3;0;0
X_144_4_1_3;0;0
X_145_4_1_3;0;0
X_146_4_1_3;0;0
X_147_4_1_3;0;0
X_148_4_1_3;0;0
X_149_4_1_3;0;0
X_150_4_1_3;0;0
X_151_4_1_3;0;0
X_152_4_1_3;0;0
X_153_4_1_3;0;0
X_154_4_1_3;0;0
X_155_4_1_3;0;0
X_156_4_1_3;0;0
X_157_4_1_3;0;0
X_158_4_1_3;0;0
X_159_4_1_3;0;0
X_160_4_1_3;0;0
X_161_4_1_3;0;0
X_162_4_1_3;0;0
X_163_4_1_3;0;0
X_164_4_1_3;0;0
X_165_4_1_3;0;0
X_166_4_1_3;0;0
X_167_4_1_3;0;0
X_168_4_1_3;0;0
X_169_4_1_3;0;0
X_170_4_1_3;0;0
X_171_4_1_3;0;0
X_172_4_1_3;0;0
X_173_4_1_3;0;0
X_174_4_1_3;0;0
X_175_4_1_3;0;0
X_176_4_1_3;0;0
X_177_4_1_3;0;0
X_178_4_1_3;0;0
X_179_4_1_3;0;0
X_0_4_1_4;0;0
X_1_4_1_4;0;0
X_2_4_1_4;0;0
X_3_4_1_4;0;0
X_4_4_1_4;0;0
X_5_4_1_4;0;0
X_6_4_1_4;0;0
X_7_4_1_4;0;0
X_8_4_1_4;0;0
X_9_4_1_4;0;0
X_10_4_1_4;0;0
X_11_4_1_4;0;0
X_12_4_1_4;0;0
X_13_4_1_4;0;0
X_14_4_1_4;0;0
X_15_4_1_4;0;0
X_16_4_1_4;0;0
X_17_4_1_4;0;0
X_18_4_1_4;0;0
X_19_4_1_4;0;0
X_20_4_1_4;0;0
X_21_4_1_4;0;0
X_22_4_1_4;0;0
X_23_4_1_4;0;0
X_24_4_1_4;0;0
X_25_4_1_4;0;0
X_26_4_1_4;0;0
X_27_4_1_4;0;0
X_28_4_1_4;0;0
X_29_4_1_4;0;0
X_30_4_1_4;0;0
X_31_4_1_4;0;0
X_32_4_1_4;0;0
X_33_4_1_4;0;0
X_34_4_1_4;0;0
X_35_4_1_4;0;0
X_36_4_1_4;0;0
X_37_4_1_4;0;0
X_38_4_1_4;0;0
X_39_4_1_4;0;0
X_40_4_1_4;0;0
X_41_4_1_4;0;0
X_42_4_1_4;0;0
X_43_4_1_4;0;0
X_44_4_1_4;0;0
X_45_4_1_4;0;0
X_46_4_1_4;0;0
X_47_4_1_4;0;0
X_48_4_1_4;0;0
X_49_4_1_4;0;0
X_50_4_1_4;0;0
X_51_4_1_4;0;0
X_52_4_1_4;0;0
X_53_4_1_4;0;0
X_54_4_1_4;0;0
X_55_4_1_4;0;0
X_56_4_1_4;0;0
X_57_4_1_4;0;0
X_58_4_1_4;0;0
X_59_4_1_4;0;0
X_60_4_1_4;0;0
X_61_4_1_4;0;0
X_62_4_1_4;0;0
X_63_4_1_4;0;0
X_64_4_1_4;0;0
X_65_4_1_4;0;0
X_66_4_1_4;0;0
X_67_4_1_4;0;0
X_68_4_1_4;0;0
X_69_4_1_4;0;0
X_70_4_1_4;0;0
X_71_4_1_4;0;0
X_72_4_1_4;0;0
X_73_4_1_4;0;0
X_74_4_1_4;0;0
X_75_4_1_4;0;0
X_76_4_1_4;0;0
X_77_4_1_4;0;0
X_78_4_1_4;0;0
X_79_4_1_4;0;0
X_80_4_1_4;0;0
X_81_4_1_4;0;0
X_82_4_1_4;0;0
X_83_4_1_4;0;0
X_84_4_1_4;0;0
X_85_4_1_4;0;0
X_86_4_1_4;0;0
X_87_4_1_4;0;0
X_88_4_1_4;0;0
X_89_4_1_4;0;0
X_90_4_1_4;0;0
X_91_4_1_4;0;0
X_92_4_1_4;0;0
X_93_4_1_4;0;0
X_94_4_1_4;0;0
X_95_4_1_4;0;0
X_96_4_1_4;0;0
X_97_4_1_4;0;0
X_98_4_1_4;0;0
X_99_4_1_4;0;0
X_100_4_1_4;0;0
X_101_4_1_4;0;0
X_102_4_1_4;0;0
X_103_4_1_4;0;0
X_104_4_1_4;0;0
X_105_4_1_4;0;0
X_106_4_1_4;0;0
X_107_4_1_4;0;0
X_108_4_1_4;0;0
X_109_4_1_4;0;0
X_110_4_1_4;0;0
X_111_4_1_4;0;0
X_112_4_1_4;0;0
X_113_4_1_4;0;0
X_114_4_1_4;0;0
X_115_4_1_4;0;0
X_116_4_1_4;0;0
X_117_4_1_4;0;0
X_118_4_1_4;0;0
X_119_4_1_4;0;0
X_120_4_1_4;0;0
X_121_4_1_4;0;0
X_122_4_1_4;0;0
X_123_4_1_4;0;0
X_124_4_1_4;0;0
X_125_4_1_4;0;0
X_126_4_1_4;0;0
X_127_4_1_4;0;0
X_128_4_1_4;0;0
X_129_4_1_4;0;0
X_130_4_1_4;0;0
X_131_4_1_4;0;0
X_132_4_1_4;0;0
X_133_4_1_4;0;0
X_134_4_1_4;0;0
X_135_4_1_4;0;0
X_136_4_1_4;0;0
X_137_4_1_4;0;0
X_138_4_1_4;0;0
X_139_4_1_4;0;0
X_140_4_1_4;0;0
X_141_4_1_4;0;0
X_142_4_1_4;0;0
X_143_4_1_4;0;0
X_144_4_1_4;0;0
X_145_4_1_4;0;0
X_146_4_1_4;0;0
X_147_4_1_4;0;0
X_148_4_1_4;0;0
X_149_4_1_4;0;0
X_150_4_1_4;0;0
X_151_4_1_4;0;0
X_152_4_1_4;0;0
X_153_4_1_4;0;0
X_154_4_1_4;0;0
X_155_4_1_4;0;0
X_156_4_1_4;0;0
X_157_4_1_4;0;0
X_158_4_1_4;0;0
X_159_4_1_4;0;0
X_160_4_1_4;0;0
X_161_4_1_4;0;0
X_162_4_1_4;0;0
X_163_4_1_4;0;0
X_164_4_1_4;1;1
X_165_4_1_4;0;0
X_166_4_1_4;0;0
X_167_4_1_4;0;0
X_168_4_1_4;0;0
X_169_4_1_4;0;0
X_170_4_1_4;0;0
X_171_4_1_4;0;0
X_172_4_1_4;0;0
X_173_4_1_4;0;0
X_174_4_1_4;0;0
X_175_4_1_4;0;0
X_176_4_1_4;0;0
X_177_4_1_4;0;0
X_178_4_1_4;0;0
X_179_4_1_4;0;0
X_0_4_1_5;0;0
X_1_4_1_5;0;0
X_2_4_1_5;0;0
X_3_4_1_5;0;0
X_4_4_1_5;0;0
X_5_4_1_5;0;0
X_6_4_1_5;0;0
X_7_4_1_5;0;0
X_8_4_1_5;0;0
X_9_4_1_5;0;0
X_10_4_1_5;0;0
X_11_4_1_5;0;0
X_12_4_1_5;0;0
X_13_4_1_5;0;0
X_14_4_1_5;0;0
X_15_4_1_5;0;0
X_16_4_1_5;0;0
X_17_4_1_5;0;0
X_18_4_1_5;0;0
X_19_4_1_5;0;0
X_20_4_1_5;0;0
X_21_4_1_5;0;0
X_22_4_1_5;0;0
X_23_4_1_5;0;0
X_24_4_1_5;0;0
X_25_4_1_5;1;1
X_26_4_1_5;0;0
X_27_4_1_5;0;0
X_28_4_1_5;0;0
X_29_4_1_5;0;0
X_30_4_1_5;0;0
X_31_4_1_5;0;0
